Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
20200621,DC,10020,2044,5019,,163,25,29,,2500,240,2906,6029,1085,533,57,395,68,8,,,,5,0,68,465,0
20200621,DE,10775,3182,2860,3082,164,,,,524,963,3082,6730,963,435,264,117,28,1,,,,4,21,28,386,21
20200621,FL,97291,22875,16717,33441,,,,,3401,20857,33441,39365,24485,3161,1542,659,776,,,,,98,86,776,2188,197
20200621,GA,64701,16621,19315,10340,1020,51,57,,1269,16028,10340,32497,21864,2643,1188,1263,127,44,3,5,,6,7,127,2493,23
20200621,GU,222,30,,,87,,85,,13,7,,,,5,,,,,,,,,5,,,5
20200621,HI,814,194,8,,265,,206,,34,107,,,,17,,,,,,,,,17,,,
20200621,IA,26218,16096,2596,,1817,259,259,,259,4932,6750,15057,4153,686,545,34,,22,5,12,,0,64,46,559,81
20200621,ID,4006,2060,66,,51,60,15,151,427,1172,949,1728,1328,89,84,1,,2,1,,,1,0,6,83,0
20200621,IL,136762,27901,22941,44647,3995,211,352,,5218,31497,44647,60618,31497,6647,2943,1869,1353,318,9,6,,51,51,1353,5196,98
20200621,IN,42423,18786,5317,,673,,,,7644,10021,4940,14164,23319,2350,1502,351,,12,,,,300,185,45,1264,1041
20200621,KS,12059,7720,1136,,727,83,,,386,2007,5271,4896,1892,254,176,60,,9,2,,,3,4,31,215,8
20200621,KY,13750,6792,1396,,429,32,30,582,,4489,1569,7752,4429,526,394,81,,7,,,9,,35,20,451,55
20200621,LA,49778,,,,,,,,,49778,,,49778,3105,1354,1606,,22,3,2,,17,110,61,2649,395
20200621,MA,107061,31797,9956,20555,2248,,,,5460,37150,20555,49461,37150,7858,5791,644,542,204,,,,526,149,542,7165,149
20200621,MD,64306,12629,18582,17514,1268,,,,3242,11071,17514,35721,11071,3066,1322,1242,323,116,,,,33,30,323,2713,30
20200621,ME,2957,1751,719,,44,6,1,13,64,359,89,2299,569,102,89,1,,,,,,1,11,,83,19
20200621,MI,67711,26020,19919,,1516,261,,4648,3748,11599,5416,44012,18281,6090,3147,2419,,79,19,,97,116,213,121,5054,913
20200621,MN,32920,12352,7047,,2446,289,83,677,4306,5720,7447,19240,6223,1380,992,101,,44,21,1,7,20,194,43,1081,256
20200621,MO,18003,7894,5283,,,,,450,1290,3083,1825,11739,4437,956,555,339,,,,,8,25,27,23,828,104
20200621,MP,30,,,,,,,,,30,,,,2,,,,,,,,,2,,,
20200621,MS,20641,5466,10671,1134,64,981,,,1056,1269,1134,15522,3985,938,388,476,15,0,51,,,5,3,15,874,49
20200621,MT,717,554,3,,1,91,,,11,57,55,596,66,20,13,,,,5,,,,2,,,
20200621,NC,52801,19627,8963,,844,351,143,,6013,16860,16016,19089,17696,1220,690,397,,18,10,3,,59,43,93,1056,71
20200621,ND,3288,,,,,,,,,3288,,,,77,,,,,,,,,77,,,
20200621,NE,17810,7066,883,,883,126,12,,1299,7541,6057,3785,7968,244,114,10,,9,1,0,,3,107,30,91,123
20200621,NH,5544,3400,286,476,142,,,,261,979,476,4089,979,339,254,6,10,3,,,,9,57,10,272,57
20200621,NJ,169142,34869,16824,29952,5024,,,,11667,70806,29952,68384,70806,12870,6796,2315,2561,707,,,,215,276,2561,10033,276
20200621,NM,10565,1217,210,2923,66,5592,,,,557,2923,7085,557,469,98,4,59,1,236,,,,71,59,339,71
20200621,NV,13205,2482,828,3666,786,58,,,402,4983,3666,4154,4983,487,223,58,76,67,3,,,12,48,76,351,48
20200621,NY,387936,,,,,,,,,387936,,,,26727,8141,5958,6300,1605,,,,1772,2951,6300,17476,2951
20200621,OH,44808,22379,11330,,1439,53,101,1794,3445,4267,3673,31547,9588,2700,2115,496,,28,,,32,15,12,57,2625,18
20200621,OK,10515,6219,812,,722,746,,,429,1587,1950,6271,2294,369,282,28,,5,25,,,9,20,12,321,36
20200621,OR,6937,2793,260,,252,134,182,196,1906,1214,2271,3428,1238,190,138,6,,8,3,3,2,14,16,20,151,19
20200621,PA,81730,24000,10400,,1200,,,,580,45550,6600,16500,58600,6423,4566,1368,,146,,,,319,24,372,6027,24
20200621,PR,6525,,,,,,,,,6525,,,,149,,,,,,,,,149,,,
20200621,RI,16337,4303,1496,5529,,,,327,445,4237,5529,6571,4237,894,583,44,72,,,,0,11,184,72,638,184
20200621,SC,24661,8589,7027,,390,,,,1952,6896,3030,12726,8904,653,281,287,,6,,,,12,59,18,513,121
20200621,SD,6297,2102,961,1030,687,838,,,679,0,1030,5267,0,81,,,,,,,,,81,,,
20200621,TN,35102,14657,7312,,512,,,,5779,6842,9404,16254,9444,526,296,170,,11,,,,26,23,41,446,39
20200621,TX,111601,5274,2313,6809,585,,,,114,96506,6809,8286,96506,2182,269,85,171,13,,,,5,1639,171,372,1639
20200621,UT,17462,5956,511,7471,401,500,683,,2078,2104,7471,7887,2104,158,87,5,38,7,8,9,,12,7,38,113,7
20200621,VA,57994,12049,8199,19799,1956,69,,153,1583,14186,19799,24009,14186,1611,878,347,171,91,1,,0,22,101,171,1339,101
20200621,VI,76,,,,,,,,,76,,,,6,,,,,,,,,6,,,
20200621,VT,1159,959,104,,51,2,,0,12,31,29,1127,4,56,53,,,2,,,,1,0,0,56,0
20200621,WA,28680,7300,1205,8872,1262,376,593,367,500,8205,8872,11603,8205,1270,846,40,145,106,16,12,15,26,64,145,1061,64
20200621,WI,24819,13340,4493,,984,242,,,3054,2706,8064,13850,2905,744,512,179,,22,10,,,8,13,81,648,15
20200621,WV,2543,2010,173,,,,,,360,0,,,,89,58,3,,,,,,,28,,,
20200621,WY,947,485,10,121,4,287,3,,33,56,121,822,56,20,9,0,1,0,9,,,0,1,1,18,1
20200617,AK,696,398,17,,59,78,17,24,17,86,49,540,107,12,7,0,,2,2,1,0,0,0,0,12,0
20200617,AL,27312,9481,11080,,118,,,,1447,5183,2712,17722,6876,790,380,359,,5,,,,12,34,18,680,92
20200617,AR,13606,6303,3575,,123,40,806,,1516,1243,3040,10566,1243,197,110,61,,1,,10,,9,,13,184,0
20200617,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,
20200617,AZ,40924,7115,1087,10518,351,4301,,,1048,16504,10518,13902,16504,1239,544,37,244,15,219,,,21,159,244,836,159
20200617,CA,157015,19766,5128,63202,8538,209,767,803,13325,45277,63202,48536,45277,5208,1660,479,2029,734,14,23,36,40,193,2029,2986,193
20200617,CO,29673,10228,1700,11438,789,163,124,228,246,4753,11438,13478,4753,1631,1019,108,343,55,8,6,14,7,66,343,1217,66
20200617,CT,45429,15676,5908,8378,661,,,,253,14392,8378,15676,14392,4219,3080,627,357,45,,,,17,65,357,3080,65
20200617,DC,9847,1989,4932,,159,25,29,,2438,275,2856,5920,1071,523,56,388,67,7,,,,5,0,67,456,0
20200617,DE,10444,3045,2779,2988,159,,,,509,964,2988,6492,964,426,259,114,27,1,,,,4,21,27,378,21
20200617,FL,82719,19886,15028,29513,,,,,2864,15428,29513,34931,18275,3018,1471,627,738,,,,,96,86,738,2090,190
20200617,GA,60030,15376,18254,9372,925,49,51,,1202,14801,9372,30196,20462,2575,1150,1230,122,39,3,5,,5,21,122,2413,40
20200617,GU,192,13,,,86,,85,,5,3,,,,5,,,,,,,,,5,,,5
20200617,HI,744,158,7,,242,,158,,22,157,,,,17,,,,,,,,,17,,,
20200617,IA,24523,15206,2452,,1716,245,245,,245,4414,6622,14225,3678,675,533,33,,20,6,13,,0,67,47,540,87
20200617,ID,3632,1897,64,,48,58,12,138,410,1002,873,1637,1121,88,84,1,,2,,,,1,,6,82,0
20200617,IL,134185,26830,22296,43765,3872,204,339,,4798,32081,43765,58339,32081,6485,2856,1832,1301,306,9,5,,45,45,1301,5053,131
20200617,IN,41013,18254,5234,,650,,,,7489,9386,4769,13668,22576,2289,1469,345,,11,,,,295,169,43,1238,1008
20200617,KS,11681,7472,1113,,716,78,,,366,1936,5134,4730,1817,247,172,60,,8,2,,,3,2,31,210,6
20200617,KY,12995,6533,1351,,427,27,30,552,,4075,1139,7389,4467,518,385,82,,8,,,9,,34,18,444,56
20200617,LA,48634,,,,,,,,,48634,,,48634,3062,1365,1618,,23,3,2,,17,43,61,2670,331
20200617,MA,106151,31314,9978,20274,2229,,,,5413,37046,20274,48934,37046,7734,5684,634,525,208,,,,518,162,525,7044,162
20200617,MD,62969,12244,18017,17020,1225,,,,3172,11291,17020,34658,11291,2996,1281,1221,311,116,,,,31,36,311,2649,36
20200617,ME,2836,1698,668,,39,7,1,16,57,350,78,2199,559,102,89,1,,,,,,1,11,0,83,19
20200617,MI,66497,25430,19667,,1492,253,,4610,3618,11427,4654,43223,18619,6036,3110,2404,,79,19,,96,115,213,120,4949,905
20200617,MN,31296,11602,6807,,2247,269,78,637,4087,5569,7044,18125,6127,1325,936,95,,41,17,1,7,18,210,39,1009,277
20200617,MO,16625,7285,4990,,,,,403,1143,2800,1620,10906,4097,909,528,319,,,,,8,24,27,22,782,103
20200617,MP,30,,,,,,,,,30,,,,2,,,,,,,,,2,,,
20200617,MS,20641,5466,10671,1134,64,981,,,1056,1269,1134,15522,3985,938,388,476,15,0,51,,,5,3,15,874,49
20200617,MT,630,514,2,,1,83,,,9,21,51,540,39,20,13,,,,4,,,,3,,,
20200617,NC,46855,17687,8344,,788,325,136,,5266,14309,14089,17511,15255,1168,670,377,,18,9,3,,53,38,85,1018,65
20200617,ND,3166,,,,,,,,,3166,,,,74,,,,,,,,,74,,,
20200617,NE,17226,7066,883,,883,126,12,,1299,6957,6057,3785,7384,234,114,10,,9,1,0,,3,97,30,91,113
20200617,NH,5436,3305,280,441,138,,,,255,1017,441,3978,1017,330,244,6,9,3,,,,10,68,9,263,68
20200617,NJ,167703,59534,28677,50981,8552,,,,19956,,50981,116722,,12769,6882,2362,2592,715,,,,217,,2592,10177,
20200617,NM,10065,1165,204,2723,62,5456,,,,455,2723,6887,455,452,98,4,59,1,236,,,,54,59,339,54
20200617,NV,11842,2511,803,3342,772,57,,,336,4021,3342,4143,4021,473,220,58,73,66,3,,,12,41,73,347,41
20200617,NY,385142,,,,,,,,,385142,,,,26564,8078,5925,6269,1595,,,,1762,2935,6269,17360,2935
20200617,OH,42422,21470,10616,,1368,52,101,1718,3252,3845,3427,29933,9062,2611,2040,472,,27,,,34,17,19,51,2531,29
20200617,OK,8904,5479,749,,507,610,,,364,1195,1789,5789,1326,364,279,28,,4,25,,,9,19,12,319,33
20200617,OR,6218,2689,231,,236,128,162,189,1796,787,2139,3263,816,183,135,6,,8,3,3,2,14,12,20,147,16
20200617,PA,79818,23100,10100,,1200,,,,545,44873,6400,15900,57518,6319,4419,1296,,144,,,,303,157,357,5805,157
20200617,PR,6003,,,,,,,,,6003,,,,147,,,,,,,,,147,,,
20200617,RI,16213,4303,1496,5529,,,,327,445,4113,5529,6571,4113,876,583,44,72,,,,0,11,166,72,638,166
20200617,SC,20556,7426,6389,,345,,,,1727,4667,2496,11413,6645,617,267,273,,5,,,,11,58,17,489,110
20200617,SD,6050,1980,954,999,668,780,,,669,0,999,5051,0,78,,,,,,,,,78,,,
20200617,TN,32143,13596,6801,,487,,,,5209,6050,8484,15125,8534,497,282,166,,10,,,,23,16,35,427,35
20200617,TX,96335,5027,2182,6382,563,,,,109,82072,6382,7881,82072,2062,269,85,171,13,,,,5,1519,171,372,1519
20200617,UT,15344,5279,480,6522,367,459,606,,1865,1733,6522,7089,1733,149,83,5,37,7,7,8,,12,6,37,106,6
20200617,VA,55775,11518,7852,19032,1896,65,,146,1459,13807,19032,22936,13807,1583,858,342,159,91,1,,0,25,107,159,1317,107
20200617,VI,73,,,,,,,,,73,,,,6,,,,,,,,,6,,,
20200617,VT,1130,946,89,,48,2,,,12,33,28,995,107,55,52,,,2,,,,1,0,0,55,0
20200617,WA,26784,7088,1175,8579,1246,359,558,355,495,6929,8579,11276,6929,1226,833,37,132,106,16,12,15,26,49,132,1045,49
20200617,WI,23454,12544,4341,,931,236,,,2884,2518,7708,13030,2716,712,489,173,,20,9,,,7,14,77,621,14
20200617,WV,2376,1895,164,,,,,,317,0,,,,88,58,3,,,,,,,27,,,
20200617,WY,884,444,9,106,5,275,4,,28,54,106,765,54,18,7,0,1,0,9,,,0,1,1,16,1
20200614,AK,661,378,17,,58,71,17,24,15,81,48,514,99,12,7,0,,2,2,1,0,0,0,0,12,0
20200614,AL,25615,8976,10497,,113,,,,1352,4674,2488,16856,6272,773,375,350,,5,,,,12,31,18,668,87
20200614,AR,12501,5701,3390,,111,36,688,,1503,1072,2648,9853,1072,179,102,54,,1,,9,,8,,10,164,5
20200614,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,
20200614,AZ,35691,6573,1000,9328,324,4019,,,992,13455,9328,12908,13455,1186,533,34,232,15,210,,,22,140,232,814,140
20200614,CA,148855,19045,4966,59702,8350,204,743,789,11981,43075,59702,46078,43075,5063,1632,470,1985,722,14,23,35,35,147,1985,2931,147
20200614,CO,29130,10041,1689,11241,780,160,122,227,244,4620,11241,13263,4620,1599,1001,106,334,55,8,6,14,7,63,334,1197,63
20200614,CT,45088,15570,5846,8251,655,,,,252,14355,8251,15570,14355,4201,3070,625,355,45,,,,16,62,355,3070,62
20200614,DC,9767,1939,4889,,156,25,29,,2458,271,2820,5874,1073,515,55,382,66,7,,,,5,0,66,449,0
20200614,DE,10264,2977,2734,2936,156,,,,511,950,2936,6378,950,422,257,112,27,1,,,,4,21,27,374,21
20200614,FL,75568,18571,13986,27080,,,,,2728,13203,27080,32607,15881,2931,1446,603,706,,,,,94,82,706,2040,185
20200614,GA,57681,14485,17461,8573,870,49,48,,1144,15051,8573,28633,20475,2451,1076,1170,116,38,3,5,,13,30,116,2277,58
20200614,GU,185,7,,,86,,85,,4,3,,,,5,,,,,,,,,5,,,5
20200614,HI,728,158,7,,242,,158,,22,141,,,,17,,,,,,,,,17,,,
20200614,IA,23924,14594,2392,,2153,,,,4785,,6460,13637,3828,652,515,32,,32,,,,71,,45,528,84
20200614,ID,3399,1774,65,,47,54,12,130,384,929,813,1551,1034,87,83,1,,2,,,,1,,6,81,0
20200614,IL,132543,26338,22004,42950,3803,201,331,,4780,32136,42950,57457,32136,6308,2770,1793,1257,298,9,5,,44,44,1257,4919,132
20200614,IN,39909,17553,5126,,627,,,,7235,9368,4667,13385,21857,2240,1435,339,,10,,,,291,165,43,1217,980
20200614,KS,11047,7016,1081,,685,73,,,335,1857,4843,4469,1735,243,165,60,,7,2,,,2,7,30,201,12
20200614,KY,12445,6086,1309,,425,24,30,525,,4046,1365,7085,3995,499,374,80,,8,,,8,,29,15,433,51
20200614,LA,46619,,,,,,,,,46619,,,46619,3014,1293,1566,,22,2,2,,18,94,59,2525,430
20200614,MA,105603,31047,9821,20064,2112,,,,5280,37277,20064,48260,37277,7624,5596,632,526,198,,,,518,152,526,6944,152
20200614,MD,61701,12022,17692,16738,1200,,,,3140,10909,16738,34054,10909,2939,1260,1200,302,113,,,,31,33,302,2604,33
20200614,ME,2793,1669,638,,41,7,1,12,57,368,76,2137,580,100,87,1,,,,,,1,11,0,81,19
20200614,MI,66054,25026,19509,,1468,247,,4600,3593,11611,4623,42274,19155,6016,3096,2395,,77,19,,97,115,217,120,4933,962
20200614,MN,30471,11183,6604,,2143,257,68,618,3956,5642,6771,17568,6132,1298,903,90,,41,16,1,7,18,222,40,971,287
20200614,MO,15810,6885,4803,,,,,379,1100,2641,1514,10418,3876,879,510,308,,,,,7,24,26,21,756,100
20200614,MP,30,,,,,,,,,30,,,,2,,,,,,,,,2,,,
20200614,MS,19516,5265,10276,1080,62,944,,,873,1016,1080,14931,3505,891,372,454,15,0,43,,,4,3,15,830,46
20200614,MT,601,482,2,,1,78,,,10,28,49,504,48,0,,,,,,,,,,,,
20200614,NC,44119,16413,7955,,753,309,118,,4933,13638,12906,16518,14695,1109,637,365,,16,8,3,,47,33,74,981,54
20200614,ND,3080,,,,,,,,,3080,,,,74,,,,,,,,,74,,,
20200614,NE,16725,7066,883,,883,126,12,,1299,6456,6057,3785,6883,216,114,10,,9,1,0,,3,79,30,91,95
20200614,NH,5318,3240,271,424,133,,,,251,999,424,3895,999,320,234,6,9,3,,,,10,58,9,253,58
20200614,NJ,166881,59409,28703,50731,8510,,,,19691,,50731,116150,,12625,6792,2336,2563,720,,,,215,,2563,10062,
20200614,NM,9723,1124,198,2607,60,5313,,,,421,2607,6695,421,435,98,4,59,1,236,,,,37,59,339,37
20200614,NV,11173,2719,824,2399,728,75,,,706,3722,2399,4346,3722,464,217,58,72,65,3,,,12,37,72,343,37
20200614,NY,383324,,,,,,,,,383324,,,,26442,8040,5896,6227,1585,,,,1783,2911,6227,17304,2911
20200614,OH,41148,20907,10233,,1307,46,99,1670,3115,3771,3229,28916,9003,2557,2001,463,,25,,,32,16,18,48,2479,30
20200614,OK,8231,5154,730,,397,575,,,337,1038,1616,5173,1442,359,275,28,,3,25,,,9,19,11,314,34
20200614,OR,5636,2224,164,,178,114,104,89,1579,1184,1828,2668,1140,176,129,6,,7,3,3,2,13,13,19,140,14
20200614,PA,78798,22700,9900,,1200,,,,529,44469,6300,15600,56898,6215,4419,1296,,144,,,,303,53,357,5805,53
20200614,PR,5811,,,,,,,,,5811,,,,147,,,,,,,,,147,,,
20200614,RI,15947,4209,1468,5350,,,,308,431,4181,5350,6416,4181,833,561,40,69,,,,0,9,154,69,610,154
20200614,SC,18795,6441,5828,,306,,,,1533,4684,2186,10307,6301,600,261,272,,5,,,,11,54,11,476,107
20200614,SD,5898,1914,944,986,654,740,,,660,0,986,4912,0,75,,,,,,,,,75,,,
20200614,TN,30432,12989,6570,,469,,,,4893,5511,7817,14474,8141,475,266,162,,10,,,,21,16,33,408,34
20200614,TX,87854,4257,2552,6286,519,,,,99,74141,6286,7427,74141,1976,269,85,171,13,,,,5,1433,171,372,1433
20200614,UT,14313,4926,458,6054,348,433,567,,1724,1628,6054,6631,1628,139,82,5,35,7,6,8,,11,6,35,98,6
20200614,VA,54506,17317,7655,,,,,,12452,17082,18411,18278,17817,1546,932,333,,,,,,167,114,153,1205,188
20200614,VI,72,,,,,,,,,72,,,,6,,,,,,,,,6,,,
20200614,VT,1127,943,90,,47,2,,,12,33,28,994,105,55,52,,,2,,,,1,0,0,55,0
20200614,WA,25834,6918,1141,8136,1233,340,522,347,479,6718,8136,10980,6718,1217,822,38,135,106,15,12,16,26,47,135,1035,47
20200614,WI,22758,12029,4252,,893,231,,,2880,2473,7530,12561,2667,692,476,169,,19,9,,,7,12,76,605,11
20200614,WV,2290,1819,152,,,,,,319,0,,,,88,58,3,,,,,,,27,,,
20200614,WY,841,414,9,104,5,265,3,,27,54,104,723,54,18,7,0,1,0,9,,,0,1,1,16,1
20200610,AK,593,349,16,,57,69,16,22,12,52,45,476,72,11,6,0,,2,2,1,0,0,0,0,11,0
20200610,AL,21989,7967,9221,,103,,,,1089,3609,2086,14969,4932,744,360,333,,5,,,,12,34,18,640,86
20200610,AR,10368,4973,2920,,93,33,561,,867,921,2203,8165,921,165,96,51,,1,,6,,8,,8,154,3
20200610,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,
20200610,AZ,29852,5978,913,7392,290,3694,,,845,10740,7392,11720,10740,1095,515,33,195,15,194,,,20,123,195,777,123
20200610,CA,136191,18064,4713,54151,8019,191,708,706,10784,38855,54151,43185,38855,4663,1524,451,1837,684,13,21,31,39,63,1837,2763,63
20200610,CO,28499,9823,1675,10997,772,156,119,210,245,4494,10997,13000,4494,1573,979,106,324,55,8,5,11,8,70,324,1172,70
20200610,CT,44347,15320,5761,8082,650,,,,249,14129,8082,15320,14129,4120,3002,619,349,45,,,,16,61,349,3002,61
20200610,DC,9537,1403,4352,,109,26,23,,2386,1238,2469,5188,1880,499,54,371,62,7,,,,5,0,62,437,0
20200610,DE,10056,2903,2688,2866,155,,,,498,946,2866,6244,946,413,251,109,27,1,,,,4,21,27,365,21
20200610,FL,65779,17197,12830,24463,,,,,2443,8846,24463,30269,11047,2801,1393,576,650,,,,,95,87,650,1958,193
20200610,GA,53980,13544,16797,7789,805,43,42,,1072,13888,7789,27054,19137,2329,1023,1117,106,35,3,6,,11,28,106,2158,65
20200610,GU,183,6,,,86,,83,,4,4,,,,5,,,,,,,,,5,,,5
20200610,HI,685,160,7,,236,,148,,17,117,,,,17,,,,,,,,,17,,,
20200610,IA,22624,13575,2488,,2036,,,,4525,,6109,13123,3393,631,498,31,,31,,,,69,,37,511,82
20200610,ID,3260,1690,62,,47,53,13,125,373,893,775,1493,991,85,82,0,,0,,,,,0,5,80,0
20200610,IL,129837,25574,21575,41721,3716,202,325,,4674,32050,41721,56066,32050,6095,2676,1746,1204,285,9,5,,41,41,1204,4762,129
20200610,IN,38337,17022,5028,,587,,,,7031,8669,4470,12836,21031,2173,1403,329,,9,,,,277,155,42,1193,938
20200610,KS,10812,6839,1056,,679,72,,,308,1858,4726,4331,1755,240,162,60,,7,2,,,2,7,29,199,12
20200610,KY,11883,6042,1274,,419,21,29,492,,3606,1354,6821,3708,484,365,78,,8,,,9,,24,15,425,44
20200610,LA,44030,,,,,,,,,44030,,,44030,2968,1293,1566,,22,2,2,,18,48,59,2525,384
20200610,MA,104156,30413,9686,19581,2083,,,,5207,37183,19581,47389,37183,7454,5463,618,499,193,,,,514,163,499,6788,163
20200610,MD,59465,11718,17214,16006,1140,,,,3085,10302,16006,33157,10302,2844,1219,1165,276,109,,,,31,44,276,2524,44
20200610,ME,2637,1611,560,,36,6,1,12,54,357,74,2007,556,100,87,1,,,,,,1,11,0,81,19
20200610,MI,65182,24446,19269,,1448,242,,4562,3523,11692,4562,41716,18902,5955,3059,2369,,77,19,,96,114,221,119,4883,952
20200610,MN,28869,10152,6342,,1957,231,70,574,3735,5808,6326,16238,6305,1267,753,78,,37,14,1,7,14,332,35,810,391
20200610,MO,15187,6612,4703,,,,,359,999,2511,1398,10082,3704,848,494,296,,,,,7,23,26,18,729,99
20200610,MP,30,,,,,,,,,30,,,,2,,,,,,,,,2,,,
20200610,MS,18483,5090,9887,1032,60,898,,,656,860,1032,14461,2990,868,363,444,13,0,41,,,3,4,13,808,47
20200610,MT,561,471,2,,1,73,,,4,10,37,494,30,0,,,,,,,,,,,,
20200610,NC,38171,14636,7400,,699,267,102,,4197,10870,11143,15118,11910,1053,613,343,,15,6,3,,45,28,66,942,45
20200610,ND,2941,,,,,,,,,2941,,,,73,,,,,,,,,73,,,
20200610,NE,16025,,,,,,,,,16025,,,,195,,,,,,,,,195,,,
20200610,NH,5178,2881,257,387,123,,,,260,1270,387,3521,1270,301,189,6,8,2,,,,11,85,8,208,85
20200610,NJ,165346,33627,16283,28723,4844,,,,11201,70668,28723,65955,70668,12377,6545,2251,2482,693,,,,207,410,2482,9696,410
20200610,NM,9250,1060,195,2409,60,5130,,,,396,2409,6445,396,410,,,,,,,,,410,,,
20200610,NV,10164,2605,794,2337,717,70,,,592,3049,2337,4186,3049,448,206,57,71,65,3,,,12,34,71,331,34
20200610,NY,380156,,,,,,,,,380156,,,,26195,7965,5833,6187,1573,,,,1757,2880,6187,17128,2880
20200610,OH,39575,20180,9833,,1232,43,100,1591,2970,3626,3030,27683,8862,2457,1929,446,,24,,,29,15,12,47,2392,19
20200610,OK,7480,4813,691,,263,517,,,307,889,1548,4923,1009,355,275,27,,3,24,,,8,18,11,311,33
20200610,OR,5060,2283,161,,176,112,99,88,1519,622,1768,2700,592,169,127,6,,7,3,2,2,12,10,18,137,14
20200610,PA,74684,21900,9600,,1123,,,,498,41563,6000,15000,53684,6062,4245,1216,,142,,,,283,176,336,5550,176
20200610,PR,5329,,,,,,,,,5329,,,,143,,,,,,,,,143,,,
20200610,RI,15756,4209,1468,5350,,,,308,431,3990,5350,6416,3990,812,561,40,69,,,,0,9,133,69,610,133
20200610,SC,15759,4970,5218,,248,,,,994,4328,1930,9236,4592,575,265,243,,5,,,,5,54,10,456,102
20200610,SD,5604,1775,931,956,642,657,,,643,0,956,4648,0,69,,,,,,,,,69,,,
20200610,TN,27869,12004,6185,,461,,,,4213,5006,6933,13402,7534,436,245,147,,9,,,,22,13,31,375,30
20200610,TX,79757,4215,2523,6178,518,,,,99,66224,6178,7355,66224,1885,269,85,171,13,,,,5,1342,171,372,1342
20200610,UT,12864,4491,428,,311,408,508,,1519,1454,5361,6049,1454,128,,,,,,,,,128,,,
20200610,VA,52177,16466,7251,,,,,,11925,16535,17556,17316,17305,1514,865,318,,,,,,172,159,146,1122,246
20200610,VI,72,,,,,,,,,72,,,,6,,,,,,,,,6,,,
20200610,VT,1095,927,86,,36,2,,,11,33,27,963,105,55,52,,,2,,,,1,0,0,55,0
20200610,WA,24354,6450,1104,7241,1212,240,481,314,330,6982,7241,10131,6982,1176,783,35,123,105,13,10,16,23,68,123,985,68
20200610,WI,21593,11260,4101,,823,223,,,2799,2387,7179,11808,2606,671,458,166,,18,9,,,8,12,70,585,16
20200610,WV,2193,1740,147,,,,,,306,0,,,,85,58,3,,,,,,,24,,,
20200610,WY,768,393,7,92,5,255,0,,23,55,92,683,55,18,7,,1,,9,,,,1,1,16,1
20200607,AK,544,327,15,,52,59,16,21,12,42,43,447,54,10,5,0,,2,2,1,0,0,0,0,10,0
20200607,AL,20500,7572,8524,,96,,,,955,3352,1907,14065,4526,692,344,304,,5,,,,9,30,14,598,80
20200607,AR,9426,4469,2725,,87,30,450,,856,809,1831,7595,809,154,89,48,,1,,5,,8,,7,144,3
20200607,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,
20200607,AZ,26889,5628,860,6354,269,3457,,,734,9587,6354,10948,9587,1044,494,30,180,13,193,,,18,116,180,748,116
20200607,CA,128812,17486,4575,50302,7821,187,683,683,9603,37472,50302,41038,37472,4626,1475,439,1747,661,13,21,29,38,203,1747,2676,203
20200607,CO,28001,9486,1610,10617,739,154,117,173,252,4849,10617,12531,4849,1527,947,105,306,56,7,5,9,9,78,306,1138,78
20200607,CT,43968,15142,5714,7977,649,,,,245,14087,7977,15142,14087,4071,2966,611,344,44,,,,16,62,344,2966,62
20200607,DC,9332,1392,4302,,108,26,23,,2357,1124,2460,5152,1720,489,53,365,59,7,,,,5,0,59,430,0
20200607,DE,9942,2801,2855,2632,151,,,,497,1006,2632,6304,1006,398,242,105,25,1,,,,4,21,25,352,21
20200607,FL,63938,16526,12161,22678,,,,,2322,10251,22678,28887,12373,2700,1350,558,620,,,,,90,82,620,1893,187
20200607,GA,51898,12949,16217,7137,752,44,39,,1060,13700,7137,25905,18856,2180,973,1054,93,32,3,5,,7,13,93,2057,30
20200607,GU,179,6,,,84,,82,,4,3,,,,5,,,,,,,,,5,,,5
20200607,HI,675,160,7,,236,,148,,17,107,,,,17,,,,,,,,,17,,,
20200607,IA,21711,12810,2388,,1954,,,,4559,,5862,12375,3473,605,471,30,,30,,,,72,,36,484,84
20200607,ID,3139,1618,58,,45,50,12,123,366,864,730,1454,954,83,80,1,,2,,,,,0,4,79,0
20200607,IL,127757,25020,21192,40854,3663,197,320,,4623,31888,40854,55015,31888,5904,2573,1704,1168,279,9,5,,41,41,1168,4611,125
20200607,IN,37397,16462,4941,,567,,,,6774,8653,4386,12530,20481,2121,1375,326,,9,,,,260,151,40,1170,911
20200607,KS,10393,6445,1024,,653,65,,,290,1916,4503,4124,1766,232,158,60,,5,1,,,2,6,28,193,11
